"Start.Date" "StartStation.Id" "EndStation.Id"
28262.1226756573 316 488
28263.656563282 76 594
28264.3107533455 267 683
28265.2004449368 326 448
28266.715297699 379 643
28267.6442494392 251 536
28268.1215207577 115 478
28268.5247485638 63 96
28269.5301520824 175 544
28271.395488739 628 677
28272.4979887009 63 539
28272.8641238213 200 443
28274.0893387794 273 437
28276.392373085 135 203
28277.7657470703 44 299
28277.8417084217 372 703
28278.2203958035 14 260
28279.0897634029 6 114
28280.1406927109 341 456
28280.8848004341 127 574
28280.9709599018 1 52
28285.1222932339 13 386
28285.5700926781 140 569
28285.7960710526 340 360
28285.9764454365 89 410
28287.7751259804 168 307
28288.2401144505 154 254
28288.5260031223 339 593
28290.7926428318 215 331
28291.4114871025 122 354
28293.2961874008 167 224
28293.8828685284 42 518
28297.355101347 69 773
28297.7007002831 684 756
28297.73153615 48 160
28300.4378025532 55 64
28301.5545461178 127 360
28302.1116068363 23 25
28303.2717576027 312 356
28305.0897533894 253 546
28305.1765396595 173 587
28307.5949554443 225 384
28307.8765535355 659 735
28308.4288449287 509 695
28309.2843692303 126 535
28310.6110851765 167 753
28311.419498682 80 388
28313.9826855659 187 332
28315.9369661808 78 374
28316.0485539436 292 647
28316.375742197 360 605
28316.5059928894 292 647
28318.8733389378 154 177
28318.9139225483 42 135
28319.2721450329 340 341
28319.9189529419 323 427
28322.0393915176 22 214
28322.3075687885 187 228
28323.0886304379 41 732
28323.2960896492 731 764
28324.0908625126 136 336
28324.791893959 67 240
28325.1108851433 475 586
28327.4595406055 154 399
28327.7891469002 215 326
28328.8922967911 25 120
28329.3423182964 393 717
28331.3148806095 87 518
28331.9031045437 139 729
28336.7898359299 423 767
28336.9567782879 253 263
28337.9486393929 42 112
28340.4337899685 376 739
28342.4954781532 184 594
28343.8272387981 168 761
28344.4432251453 628 648
28346.2058250904 92 217
28346.3705437183 193 194
28347.3740463257 74 387
28348.9489963055 97 541
28349.630692482 428 679
28351.1794087887 77 421
28351.3669476509 64 129
28352.2548675537 202 263
28353.8229484558 14 68
28353.9970202446 154 199
28354.6870510578 634 771
28354.7391159534 98 116
28357.5902328491 229 320
28357.9403707981 6 265
28358.6663861275 237 480
28358.8158385754 167 294
28361.4030282497 175 351
28362.3858287334 219 349
28363.7653214931 71 410
28364.8887097836 55 449
28365.1059162617 348 626
28365.78474617 14 427
28366.6791024208 150 771
28367.501783371 41 173
28369.6417546272 268 710
28369.9093163013 512 594
28371.9014456272 37 216
28375.1493852139 71 603
28375.8621714115 246 512
28376.8282165527 14 66
28377.7132735252 279 439
28378.0685465336 229 303
28378.5087044239 228 625
28380.4029588699 14 116
28381.0587399006 126 246
28382.0633957386 26 364
28382.6447679996 167 290
28383.7818055153 104 169
28385.0321471691 560 622
28386.0644848347 232 267
28386.1009135246 86 641
28386.4909236431 14 357
28386.5404758453 194 318
28386.7956726551 143 662
28388.8282909393 91 321
28390.4954843521 55 742
28390.5617744923 217 732
28393.7874825001 232 420
28394.6656947136 539 574
28396.0873672962 140 748
28396.2350285053 251 437
28396.4030189514 306 626
28397.2851777077 150 225
28400.026165247 303 375
28401.2132558823 14 66
28402.0247392654 102 154
28402.8353779316 27 732
28405.2172911167 336 579
28405.3964366913 55 393
28405.5330324173 82 154
28406.9009649754 14 594
28407.4182691574 148 341
28407.9418003559 309 583
28408.071095705 193 217
28408.3654170036 160 676
28411.183161974 135 154
28413.1242692471 19 557
28413.3208825588 19 574
28414.2593243122 114 271
28416.0120377541 55 546
28416.2560253143 99 639
28416.3036811352 154 646
28417.3060104847 197 217
28417.7188339233 210 397
28417.8104908466 568 666
28418.6368339062 14 126
28418.7134802341 318 541
28418.8756844997 173 703
28421.2433869839 14 49
28422.442094326 14 579
28422.8329832554 194 323
28424.3826246262 26 602
28425.5950858593 19 101
28425.9916768074 81 154
28426.0521814823 53 602
28426.4321346283 279 313
28427.1513235569 154 215
28427.6788387299 54 69
28428.808116436 617 682
28429.2160286903 112 603
28429.2875144482 367 750
28429.2895429134 27 217
28429.9413974285 120 351
28431.1169555187 199 546
28431.2495543957 384 726
28431.9907398224 23 587
28432.8372685909 112 154
28434.7006733418 194 197
28439.5039074421 157 687
28444.8386535645 12 154
28445.8859386444 208 540
28446.5480034351 34 271
28447.8090291023 281 632
28449.4981250763 14 109
28450.1837403774 215 252
28452.6316273212 196 736
28452.6668248177 229 780
28453.9749007225 34 462
28455.0060858727 239 742
28455.3363776207 199 450
28456.2089724541 558 583
28457.2961690426 109 239
28460.5112950802 154 251
28460.8108494282 292 333
28461.1034390926 14 281
28462.7707951069 4 204
28462.798602581 109 571
28463.3201575279 165 356
28463.6807610989 18 140
28464.3431122303 64 65
28466.6596539021 140 383
28467.3441634178 77 732
28469.991989851 14 436
28471.6912438869 156 478
28471.6955177784 48 214
28472.9578735828 14 126
28474.5220296383 77 190
28475.0494129658 14 386
28475.2678127289 333 397
28475.4559006691 638 662
28475.7867250443 48 437
28476.5377476215 74 676
28478.9074611664 87 237
28479.8574228287 14 92
28480.585504055 194 217
28480.8107755184 619 711
28481.7415297031 122 126
28484.4540560246 331 470
28485.1734576225 167 182
28486.5749313831 185 353
28489.7972927094 451 458
28491.3603048325 74 144
28492.124610424 41 51
28492.145925045 123 154
28493.5445249081 351 579
28493.742623806 727 768
28497.0445082188 48 101
28497.4014775753 288 293
28497.6078090668 570 715
28498.5249125957 330 584
28501.5213010311 321 732
28501.6191213131 347 558
28502.3589279652 55 127
28502.7104649544 336 557
28502.7606220245 5 737
28503.3296024799 452 526
28504.7193496227 167 594
28505.3821556568 427 539
28505.6863436699 316 591
28506.0996181965 272 488
28506.539150238 14 141
28506.9433543682 215 217
28509.6253900528 6 121
28513.3461284637 39 445
28514.8677382469 193 451
28514.9574329853 74 267
28515.4660508633 112 548
28517.7120923996 46 458
28520.8334000111 91 338
28521.8441672325 443 531
28521.992115736 1 50
28522.3053219318 584 606
28523.4727358818 122 126
28524.7929208279 307 348
28525.5289504528 222 711
28525.9893004894 266 666
28526.2567205429 213 295
28530.083817482 451 458
28532.6529483795 207 401
28532.7837436199 20 338
28533.4447481632 102 173
28533.75461483 529 625
28536.9171040058 217 421
28539.1692590714 32 121
28539.6639328003 55 698
28539.8974404335 14 354
28540.2837171555 153 260
28541.0696458817 230 448
28541.2028932571 183 685
28541.2329642773 110 428
28543.8703415394 307 348
28546.1823403835 58 453
28546.6656239033 310 421
28547.335205555 41 336
28549.9486086369 120 125
28550.2818908691 91 604
28550.5828580856 191 265
28552.6552522182 95 273
28553.1297698021 228 633
28555.2466676235 167 280
28555.3956840038 261 564
28555.80103302 237 489
28557.8724188805 112 650
28557.8840248585 153 191
28558.1711668968 14 199
28559.0593602657 182 758
28559.8799977303 276 452
28561.3871004581 40 260
28564.2591261864 393 593
28565.2497148514 239 400
28568.6480445862 255 403
28569.3852000237 112 536
28569.874710083 55 240
28570.4458720684 67 338
28571.7663345337 154 264
28572.6374425888 133 367
28573.2418181896 40 260
28573.3040897846 268 626
28574.1945757866 433 695
28578.1099452972 14 395
28578.4977934361 313 341
28579.2827467918 378 609
28579.4407167435 126 478
28581.2832984924 136 154
28582.5905652046 14 186
28583.0957448483 437 558
28583.5543220043 24 214
28585.0135838985 734 735
28586.1303858757 348 397
28587.8160750866 180 353
28588.0328364372 21 594
28588.9274213314 32 556
28590.3109054565 170 336
28590.6576128006 278 703
28591.453574419 114 363
28591.4878339767 356 573
28594.5797939301 112 640
28596.3326232433 153 432
28596.786295414 225 528
28597.4580869675 122 311
28598.3795721531 405 757
28600.4069736004 48 336
28602.7143549919 94 263
28604.0640799999 292 356
28604.2308712006 28 381
28610.9865162373 26 159
28611.6070437431 76 386
28611.825728178 15 433
28612.0178074837 71 269
28612.4680883884 644 723
28621.2566876411 154 359
28621.717448473 450 542
28622.2085249424 95 273
28622.970471859 158 345
28624.0614433289 107 550
28625.4636271 596 636
28625.5658938885 32 498
28625.7550332546 48 197
28626.790771246 99 214
28629.0507521629 381 480
28629.7473561764 651 757
28630.1105642319 112 197
28632.5438189507 98 338
28633.3841526508 261 262
28633.9407691956 638 680
28634.0990877151 395 658
28635.5589752197 275 533
28636.1982800961 14 18
28637.3352389336 197 421
28637.6176874638 67 154
28638.2725999355 192 403
28639.5878427029 9 336
28639.6254982948 104 193
28639.6851081848 48 154
28639.716080904 154 217
28640.205717802 154 316
28641.0357964039 112 451
28643.3790948391 622 754
28644.5166225433 154 199
28644.991538763 268 600
28645.9240245819 114 540
28646.3496134281 175 377
28646.4910066128 126 719
28647.674936533 101 182
28648.1630866528 511 570
28649.1328401566 217 237
28649.9946432114 95 154
28650.217404604 708 728
28652.3521695137 203 328
28652.9473180771 51 427
28653.1883387566 55 232
28655.3280096054 6 264
28656.1586387157 239 242
28660.4734251499 217 230
28664.6881172657 5 710
28665.0176107883 177 228
28665.0557637215 65 140
28667.1749942303 88 154
28670.6431877613 481 547
28671.6609649658 330 643
28672.2681720257 336 391
28672.5971267223 41 393
28674.0491490364 154 316
28674.9168126583 25 590
28675.2498309612 210 277
28675.338460207 112 423
28675.5230643749 22 64
28675.6399641037 78 593
28676.8102595806 22 506
28677.9249334335 217 732
28678.5125801563 539 561
28678.8414618969 251 443
28679.6476280689 112 132
28679.7641777992 41 126
28680.462635994 46 217
28680.9892122746 196 690
28681.0412569046 186 268
28681.1319248676 625 646
28681.3614377975 685 708
28681.4779644012 228 249
28684.0688688755 12 719
28684.3877089024 313 340
28685.0903925896 217 451
28685.2579646111 203 264
28685.4640479088 268 376
28686.1195251942 87 193
28687.6048293114 14 85
28689.5901691914 54 336
28690.3014304638 116 290
28691.21950984 395 680
28693.1673400402 14 154
28694.2850673199 170 579
28695.0093390942 420 424
28695.4811766148 584 646
28702.9566531181 174 553
28704.3717205524 303 397
28705.4887812138 199 654
28707.6086726189 390 499
28708.8759298325 313 403
28709.1003625393 287 310
28709.5439658165 73 126
28709.7858037949 182 207
28710.2581386566 66 215
28710.4485075474 133 589
28712.9370121956 128 186
28713.6585962772 268 307
28713.7904846668 302 768
28716.6909143925 211 662
28718.5217123032 24 154
28720.0584466457 178 228
28720.407781601 251 593
28720.4276692867 163 596
28720.5089399815 334 732
28722.8212966919 339 400
28723.1105620861 672 675
28723.3059396744 751 772
28724.5168097019 55 360
28725.3680582047 101 154
28726.7314116955 508 556
28728.3199505806 613 634
28729.4411849976 371 374
28729.7099523544 105 307
28730.313283205 177 558
28731.6055402756 41 78
28731.9554550648 93 506
28732.0473005772 24 121
28732.6359388828 14 364
28733.7377688885 489 510
28734.0457482338 55 154
28734.1342155933 14 276
28737.2179801464 154 587
28737.3593521118 152 235
28738.6131966114 589 638
28740.819827795 213 281
28741.1095526218 191 307
28742.1447265148 671 765
28742.5269033909 149 341
28743.9429676533 359 676
28745.4438416958 144 654
28745.8742895126 197 546
28747.3770141602 210 397
28749.3428156376 154 360
28749.6609146595 469 717
28749.9376897812 447 532
28752.4811892509 624 751
28752.9910349846 475 715
28753.7182314396 225 379
28754.8838334084 27 603
28755.3082592487 181 584
28755.3647656441 153 587
28755.3788990974 55 486
28756.3485138416 423 657
28758.1433241367 276 475
28758.5753057003 154 239
28759.7643949986 230 251
28760.7979457378 275 336
28760.8178913593 4 94
28763.6422214508 104 449
28764.945299387 459 498
28765.7588794231 49 326
28766.5849964619 273 331
28766.9660525322 489 552
28767.089422226 85 521
28768.9031817913 154 254
28770.3120229244 48 85
28771.6643559933 87 534
28774.2324085236 9 25
28776.0543413162 186 634
28776.7123267651 339 400
28778.4183623791 268 348
28779.4227485657 529 638
28781.0548501015 217 768
28781.6082868576 14 17
28781.8646059036 261 348
28782.8205714226 666 687
28784.4446408749 248 730
28784.6189332008 213 336
28785.0675747395 215 574
28785.1924800873 630 680
28786.3547794819 112 144
28786.4231860638 14 331
28787.3999960423 193 403
28787.629784584 376 701
28787.9862365723 75 151
28788.1240496635 672 729
28788.8868727684 74 217
28788.8989400864 453 551
28789.1790969372 428 780
28790.0055804253 132 448
28790.2133231163 696 707
28790.772906065 191 657
28791.0253772736 177 224
28792.0676128864 74 246
28792.0829436779 55 71
28792.4911837578 74 190
28794.782987833 191 389
28795.1615190506 18 24
28795.1928083897 32 112
28795.7989251614 323 703
28796.4249293804 360 603
28797.6948611736 311 330
28799.380828619 309 340
28799.9069297314 102 197
28802.1391992569 154 546
28804.8071739674 450 587
28805.8452179432 121 177
28807.732010603 69 374
28809.1227879524 76 129
28810.0903384686 55 474
28811.3807113171 616 707
28811.9162590504 87 556
28812.3806869984 723 737
28813.0362501144 9 411
28816.1362857819 104 427
28818.5607683659 41 325
28818.8288903236 101 197
28819.5833089352 269 272
28820.4488215446 177 336
28822.0240859985 114 343
28822.7504241467 197 779
28826.3730149269 24 65
28826.6135447025 217 401
28827.3357880116 749 763
28828.6545994282 27 377
28829.1792981625 126 470
28829.1865804195 112 265
28830.557431221 136 251
28833.9099888802 55 579
28835.6242294312 280 769
28836.1440842152 275 288
28836.2274429798 671 723
28837.3910241127 141 219
28838.3647079468 481 561
28839.0662248135 154 237
28841.236153841 3 273
28842.1608233452 126 374
28842.2931928635 186 210
28844.7105093002 177 374
28848.351252079 297 421
28850.2690322399 204 459
28851.2517561913 104 569
28851.3721368313 190 268
28852.0508289337 616 707
28854.9751968384 20 56
28855.0956494808 405 528
28855.3814697266 169 349
28856.0347528458 240 654
28856.3207025528 87 537
28856.8581264019 217 641
28857.2162988186 252 508
28857.8864445686 537 722
28858.499838829 126 154
28858.584915638 114 343
28858.6468183994 268 654
28858.9106588364 313 760
28859.5472898483 64 171
28860.2323858738 53 58
28860.3606159687 228 609
28861.9246134758 24 71
28863.7245001793 622 652
28863.8345808983 54 132
28864.1031246185 55 154
28864.5923314095 228 670
28864.735211134 349 605
28866.9558825493 387 612
28867.008364439 109 681
28867.3119330406 228 316
28868.3128020763 229 631
28870.2585384846 335 377
28871.5762879848 41 66
28872.587646246 218 761
28876.4075803757 154 199
28876.4173905849 184 605
28876.9358503819 40 327
28878.1281850338 18 296
28878.1447267532 357 537
28878.6936173439 177 545
28878.8871803284 190 426
28878.9223926067 92 426
28879.0801222324 251 522
28879.5017211437 210 402
28882.0575990677 141 336
28882.8520216942 20 528
28884.4921536446 307 368
28884.9122817516 278 570
28885.1464397907 126 374
28885.7227094173 197 215
28887.1180243492 344 557
28889.1718657017 269 646
28889.9861915112 64 319
28894.2703866959 154 263
28894.5032596588 448 695
28895.674561739 213 639
28896.4065778255 210 279
28897.4578809738 90 759
28898.2228667736 365 574
28899.0982148647 14 359
28900.1885004044 34 255
28901.6588361263 547 551
28901.9278988838 168 403
28902.0545947552 374 436
28902.3956451416 24 67
28902.6940565109 237 251
28904.2268652916 201 661
28904.9763205051 77 89
28906.2711086273 225 661
28907.2436847687 273 732
28908.639112711 166 405
28909.3300478458 95 217
28910.4245979786 115 374
28910.5636384487 568 589
28912.1566221714 615 622
28912.385938406 14 170
28912.4635360241 65 131
28914.2442150116 1 14
28914.8253982067 191 428
28915.080217123 361 408
28917.2300605774 154 217
28918.1340894699 71 194
28919.2025005817 135 588
28919.3264546394 120 141
28919.7281296253 175 531
28919.918961525 194 489
28920.0812115669 47 114
28921.5186970234 228 757
28923.6594283581 48 377
28924.9538781643 23 154
28925.6603877544 37 661
28926.5365562439 421 725
28929.0988674164 512 699
28929.5153183937 163 171
28930.3347988129 737 769
28932.0198073387 213 707
28932.2999594212 173 340
28933.5267715454 14 109
28936.1530532837 13 14
28937.1924643517 448 533
28937.7840416431 541 595
28938.9235284328 229 236
28939.6418638229 173 239
28940.54601717 267 509
28942.9022450447 78 702
28942.9313929081 148 426
28947.9074807167 48 273
28948.4473855495 210 675
28948.6197719574 251 323
28949.2935013771 80 275
28950.7019722462 199 512
28951.4555773735 27 216
28954.6969773769 126 425
28954.8590126038 583 602
28954.9702432156 14 23
28955.3566625118 150 291
28956.5328922272 186 528
28956.8334274292 151 382
28957.3903129101 225 661
28958.2766070366 144 217
28958.9015066624 601 693
28959.445690155 123 779
28961.1348445415 167 368
28961.2370707989 20 228
28962.5550875664 101 374
28962.6279644966 80 316
28962.8450775146 154 215
28962.9700279236 341 595
28966.3664450645 320 627
28966.7522189617 11 167
28968.1693387032 162 374
28968.6916213036 602 772
28968.7397208214 167 330
28969.0492873192 55 193
28969.8935165405 55 152
28970.1467251778 152 347
28970.3352572918 41 68
28970.7639908791 192 287
28971.7045676708 313 545
28971.8999056816 348 568
28972.7023692131 219 589
28974.1269731522 55 170
28974.6163578033 229 580
28975.3772807121 62 645
28976.1424632072 50 748
28979.1442325115 368 766
28980.4592678547 74 88
28980.5612165928 65 364
28981.5911667347 38 157
28981.9855337143 95 316
28983.0475654602 41 588
28983.4474260807 48 254
28984.2251765728 263 511
28984.3786022663 28 357
28984.787135601 602 780
28986.0636229515 167 605
28986.1146531105 436 702
28987.9517598152 436 702
28989.860073328 2 598
28990.9375884533 143 690
28991.2692422867 175 547
28991.9730112553 88 166
28994.1965539455 584 606
28995.1524865627 14 376
28996.8606414795 278 374
28997.7163658142 395 495
28997.908103466 24 674
28999.2145755291 405 622
29001.5503828526 617 737
29002.9340968132 279 303
29004.1736528873 331 393
29004.3170883656 323 537
29004.9654283524 55 81
29005.7883934975 14 316
29006.2416803837 318 326
29006.9760344028 41 544
29007.3499104977 14 762
29007.3549342155 124 729
29008.2602467537 374 727
29008.5364766121 41 436
29008.7715473175 152 223
29008.9444186687 331 393
29011.3648443222 217 281
29012.4507927895 236 552
29013.9945027828 317 420
29014.0848431587 454 551
29014.8722600937 223 239
29015.1470961571 82 395
29015.559967041 51 197
29016.0180597305 177 349
29020.3980638981 341 605
29020.7667534351 514 751
29021.0578458309 48 374
29021.1654312611 136 374
29022.4520475864 20 129
29023.3531270027 37 615
29024.2803323269 653 671
29026.7601382732 154 373
29027.4515032768 214 579
29028.1551353931 451 458
29032.4880404472 121 608
29033.1865217686 82 535
29033.4509003162 71 122
29033.9332437515 471 719
29034.0908954144 44 255
29034.1075601578 176 431
29034.9365119934 20 184
29037.4100985527 104 510
29037.8245167732 68 374
29040.3299877644 223 466
29040.8075442314 41 374
29041.4613726139 522 717
29042.2024230957 470 506
29042.7066431046 9 154
29042.8951046467 433 650
29043.8317503929 217 521
29044.3634660244 395 755
29045.5649023056 144 227
29045.9167222977 534 539
29046.2643477917 338 546
29047.6514964104 484 574
29048.207454443 644 682
29048.5321199894 486 520
29050.2386453152 47 201
29050.6644644737 130 374
29051.0797059536 55 154
29052.8050749302 177 677
29053.0381217003 163 213
29053.8796384335 159 662
29053.9277784824 331 374
29056.6478729248 419 769
29057.8293850422 255 264
29057.92755723 203 499
29058.0676007271 167 606
29058.7517271042 63 140
29060.5456223488 101 533
29061.0444638729 54 154
29061.1231179237 119 357
29061.8206968307 41 344
29062.7119636536 356 679
29063.0056195259 65 449
29063.3051009178 46 112
29064.4500691891 12 154
29064.5884041786 14 135
29065.2250990868 89 364
29065.9609489441 140 401
29066.3378620148 312 759
29066.3885109425 326 364
29068.0154387951 501 561
29069.5797624588 78 719
29072.2349510193 237 695
29073.7550139427 229 773
29073.8913097382 22 393
29075.0475647449 40 719
29075.3337776661 26 175
29076.4220690727 3 254
29078.3551559448 18 374
29079.3895654678 692 702
29080.5776796341 144 580
29080.5837478638 365 509
29080.9884848595 14 246
29081.1836891174 104 579
29081.7426660061 139 199
29081.9947955608 135 204
29083.680120945 160 177
29085.1711215973 348 742
29085.9772763252 193 336
29086.7239105701 215 372
29087.9496605396 239 339
29090.0615341663 160 684
29090.3951880932 14 72
29090.9079840183 286 760
29091.8349752426 141 186
29094.0659239292 55 427
29095.5062627792 9 197
29096.9862439632 213 619
29097.3964548111 6 257
29097.8568439484 160 515
29098.5177423954 464 716
29099.2081577778 621 628
29099.2710988522 605 691
29099.4902749062 374 387
29100.4942555428 64 640
29100.7243278027 3 593
29103.3407969475 115 340
29104.590716362 5 631
29107.4219992161 225 661
29108.5424418449 153 649
29109.3394782543 48 453
29112.1802451611 67 426
29112.1895942688 230 732
29113.4348077774 299 380
29113.4664452076 119 552
29114.8447458744 194 448
29115.7147219181 427 561
29116.2492370605 193 269
29116.3293662071 64 154
29118.1399581432 69 154
29120.4891211987 196 580
29123.1664390564 589 744
29123.5030856133 40 577
29123.6889715195 234 522
29123.8247189522 261 741
29124.3137795925 133 191
29125.5322868824 388 758
29125.5731482506 48 345
29126.7076127529 78 101
29129.8075180054 110 541
29130.2860941887 495 498
29132.3813049793 374 703
29132.8401985168 160 742
29133.9938771725 101 772
29134.7915680408 506 715
29137.427747488 134 552
29137.806704998 182 524
29138.8546762466 596 649
29139.2433490753 87 190
29142.197953701 197 411
29142.2789468765 167 368
29145.5217239857 126 587
29145.6603646278 99 239
29146.9819016457 294 424
29147.9802961349 387 688
29148.2715013027 154 201
29149.2452774048 348 349
29149.5072636604 89 330
29153.8785216808 71 89
29154.5966234207 154 751
29154.8975555897 610 641
29157.0912699699 199 577
29159.1221804619 234 358
29160.5611467361 41 112
29160.8132777214 207 405
29161.2959208488 248 367
29162.3900187016 91 108
29162.4888267517 162 773
29162.8885345459 43 403
29163.3749446869 14 17
29164.4325208664 178 376
29165.3137099743 301 777
29168.483399868 17 54
29168.9868869781 426 583
29169.0523238182 28 540
29169.0962710381 123 154
29169.4361715317 3 593
29170.8399705887 155 431
29171.5202636719 400 734
29172.6462879181 165 397
29173.1083779335 217 298
29175.1441445351 183 641
29177.571616888 88 436
29178.103864193 101 703
29179.3003823757 67 298
29179.5589430332 153 167
29180.7033452988 193 217
29180.7555482388 671 735
29181.2559263706 136 154
29182.5938007832 228 360
29182.7903914452 69 88
29183.9492745399 338 412
29184.9912407398 277 335
29186.6591114998 552 715
29187.6834487915 39 569
29192.6271007061 48 154
29192.7263560295 278 450
29192.7619767189 273 427
29193.5751736164 136 520
29193.7383515835 617 653
29195.0079979897 185 762
29195.898560524 573 734
29196.0280148983 574 751
29196.9672284126 40 269
29197.3780765533 293 611
29199.0177965164 229 277
29199.2031235695 154 427
29199.4129164219 140 154
29202.1334371567 191 302
29202.4675559998 181 376
29202.5684587955 177 751
29202.9346125126 17 64
29204.5562918186 248 299
29204.9268324375 159 399
29205.3062911034 163 686
29206.3534214497 199 756
29206.6354620457 619 761
29207.8416774273 263 343
29207.8668866158 104 203
29208.8381755352 420 625
29210.3411695957 335 702
29210.8029844761 73 154
29211.1216375828 122 253
29211.5909581184 216 405
29213.0795242786 142 292
29213.4710445404 78 535
29214.2803356647 60 129
29216.440823555 32 698
29217.6248729229 121 341
29218.3908231258 261 406
29220.4059035778 235 272
29222.1609969139 236 460
29223.0685493946 56 348
29223.1712589264 112 717
29223.610897541 104 126
29224.512419939 14 199
29225.0800976753 191 428
29227.1774647236 215 269
29230.3028357029 599 707
29230.3154573441 321 772
29232.6267330647 152 421
29232.7307038307 22 445
29233.1047735214 71 401
29234.3805105686 364 584
29235.7288756371 571 770
29235.952221632 240 351
29239.0834965706 527 687
29241.1496801376 25 27
29242.4189851284 617 618
29242.7330987453 109 217
29244.0216605663 55 85
29245.6327214241 154 202
29245.8681764603 199 436
29247.0450239182 38 771
29247.1454155445 174 341
29247.9736282825 135 485
29249.0210633278 331 574
29249.101954937 126 365
29249.996714592 167 229
29250.9412322044 313 334
29251.0058879852 203 322
29253.0115189552 143 607
29253.2353925705 14 718
29254.7651519775 217 321
29255.2125153542 345 638
29256.1797721386 41 357
29257.523786068 638 710
29259.0055437088 22 445
29259.177043438 104 478
29259.9248614311 323 377
29260.1821396351 66 717
29260.5844843388 20 108
29261.051879406 185 737
29261.474458456 148 420
29261.8269734383 320 426
29262.7117900848 255 341
29262.7285542488 116 298
29262.8951740265 298 773
29263.3232390881 42 75
29264.5875616074 217 732
29264.9609718323 47 160
29265.2767477036 380 605
29265.9514393806 19 388
29266.6331527233 184 341
29266.6703619957 22 534
29268.9105160236 18 190
29269.0916435719 621 685
29269.2669968605 10 684
29269.8440146446 109 154
29270.6085567474 251 361
29271.1583273411 384 679
29274.1484105587 154 360
29274.5910320282 55 121
29275.4699823856 154 251
29276.4353609085 448 716
29277.9939515591 71 670
29278.9834449291 140 732
29279.1137924194 364 441
29280.043772459 424 541
29283.9432804585 597 732
29285.2756071091 87 104
29285.608397007 478 539
29287.4547972679 362 572
29287.6879327297 377 594
29287.9403223991 112 421
29288.8183319569 613 666
29288.9128286839 704 705
29289.5753352642 121 312
29289.7990665436 341 407
29290.0321719646 312 436
29290.4703371525 46 488
29291.1113142967 314 558
29291.7658712864 14 95
29292.2983915806 234 239
29292.3680071831 196 272
29292.9949982166 91 252
29294.6991000175 215 322
29295.0850679874 194 336
29295.6000459194 99 605
29295.7705118656 154 579
29295.8477461338 214 263
29295.8589081764 692 732
29296.65893507 88 465
29296.8931620121 14 381
29297.5577237606 360 423
29299.0182595253 190 761
29299.4039797783 312 595
29299.4166405201 82 154
29299.4505181313 77 391
29300.8017725945 34 462
29301.2702293396 14 41
29301.7157838345 420 625
29301.7160480022 349 625
29303.3923797607 218 658
29303.6266915798 41 579
29304.1851484776 194 440
29308.3531391621 215 465
29308.564445734 154 548
29308.7921984196 248 423
29310.6324253082 196 272
29312.7714242935 98 410
29313.9160749912 29 341
29313.9939379692 671 729
29314.1413686275 162 574
29315.0293319225 514 647
29315.5272800922 89 359
29317.2109422684 133 723
29317.380348444 73 401
29317.5123679638 376 395
29317.6734142303 229 353
29319.4974608421 101 374
29320.3812818527 181 592
29321.7324111462 101 365
29324.8271529675 184 615
29326.0946764946 210 239
29327.9868016243 250 462
29330.5032641888 72 646
29331.1128056049 231 384
29331.5259392262 133 158
29332.3558168411 311 562
29332.3681910038 5 700
29333.2824480534 579 654
29335.5789570808 41 89
29339.3683381081 23 64
29339.8416666985 251 732
29341.3314714432 169 605
29342.1746935844 9 450
29343.0207152367 55 202
29343.3071398735 15 65
29344.2755308151 254 356
29347.1320886612 20 186
29347.2931079865 199 360
29348.1194674969 180 574
29348.1225595474 66 214
29348.9794535637 230 448
29349.6512820721 242 329
29350.4989039898 71 421
29351.24208951 529 638
29352.9609699249 154 587
29355.2397594452 263 362
29356.0103027821 279 663
29356.613026619 115 217
29356.7677657604 203 217
29357.0908689499 154 203
29358.317595005 16 436
29361.0911831856 115 126
29361.6065020561 34 695
29361.6502428055 135 272
29361.9208586216 5 756
29363.1216001511 463 467
29363.7966096401 217 272
29364.7023024559 243 387
29365.4508178234 48 676
29368.7429013252 113 733
29369.2768235207 488 513
29370.5005176067 246 314
29371.143661499 553 565
29372.181576252 452 531
29372.5387473106 56 144
29374.8872053623 3 88
29378.0603671074 22 513
29378.9827389717 15 436
29383.0406432152 480 570
29384.3089230061 593 697
29385.5384585857 323 715
29386.5837535858 87 698
29388.6826782227 194 695
29389.5321209431 154 199
29389.808175087 3 306
29390.2467296124 311 711
29390.9109144211 272 376
29391.01699543 268 272
29391.0187211037 541 777
29392.531989336 322 587
29393.0460495949 298 732
29393.0486638546 122 486
29393.8778588772 47 246
29396.0006227493 14 159
29396.7383396626 55 58
29398.9718940258 217 365
29399.6840941906 167 680
29400.0789630413 248 407
29400.4843959808 3 154
29400.8993880749 242 341
29401.0299181938 154 751
29401.2598383427 515 762
29402.3193488121 186 696
29402.4155926704 163 515
29402.4245216846 374 387
29402.602057457 136 360
29402.7857162952 311 557
29405.3794870377 251 533
29406.1445169449 152 272
29406.6837494373 4 177
29408.5550317764 463 557
29409.8358485699 3 574
29410.8152573109 208 410
29412.9054603577 236 712
29413.4293751717 54 374
29414.3283808231 12 14
29414.5422668457 32 748
29416.1074707508 267 696
29417.2238643169 10 129
29417.5382604599 725 772
29417.7606213093 153 592
29418.5777988434 230 772
29418.6649885178 217 518
29419.0037863255 127 467
29419.3845236301 99 167
29422.150724411 3 331
29422.1857762337 386 574
29422.3732802868 41 69
